Date,longitude,latitude,Integrated_FRP,Max_FRP,state,Precipitation,Air_Temperature_Max,Air_Temperature_Mean,Wind_Speed,Wind_Direction,Biomass,Solar_Radiance,Soil_Moisture,LST_Day_Max,LST_Day_Mean,LST_Night_Max,LST_Night_Mean,Relative_Humidity,Recent_Humidity,MODIS_Burn_Area,Elevation,Slope,Aspect,LAI,NDVI,EVI,SPEI,FMC_mean,FMC_max,FMC_min,Flam_max,Flam_mean,Flam_min,Daily_KBDI,Month_KBDI,Year_KBDI,LULC_Cat,Forest_Type_Cat,Prev_Freq,Prev_mir,Prev_tir,Prev_alb,Month,Forest_Type_Num,LULC_Num
26/03/2020,146.797852,-43.499023,108.675,85.275, TAS,1252.76001,10.31464539,10.09082947,6.2562199,20.9843006,14.6097002,2503.310059,0.340875,18.9088001,13.7932997,9.64785,6.72084,75.30205058,76.79532864,176.8066938,337.2399902,6.55585,80.7435989,3.90243,0.390243,0.309869757,-1.1898197,102.9841843,107.7424316,97.2058868,0.1351401,0.1075173,0.0688502,17.10286856,32.28282704,12.71816017,Nature conservation,Eucalypt Tall Open,7,311.3125,288.25,0.125,3,12,10
26/03/2020,146.824219,-43.499023,41.58,41.58, TAS,1196.729981,10.31464539,10.09082947,6.2562199,20.9843006,14.1801004,2503.310059,0.328195,19.4839001,14.4020996,9.49893,6.53227,75.30205058,76.79532864,176.8066938,104.6910019,4.0241899,93.5839996,4.09866,0.409866,0.301626603,-1.1898197,102.7510071,104.6670074,100.4908447,0.2392953,0.1228163,-0.082744,17.07484917,32.09018546,12.73493033,Nature conservation,Eucalypt Medium Open,7,311.3125,288.25,0.125,3,9,10
24/04/2019,146.866211,-43.411133,708.255,63.58, TAS,1178.790039,10.90253601,10.22012634,5.7165098,14.8232002,14.0225,2557.639893,0.356192,18.4456997,13.9196997,10.5436001,8.2412996,74.70844405,79.97357678,176.8066938,52.7260017,1.4947799,163.5070038,4.064501558,0.453178,0.31419266,-1.1898197,105,105,105,0.1626902,0.1617979,0.1608196,50.36153932,64.84741466,27.38314547,Production native forests,Eucalypt Tall Open,11,311.3125,288.25,0.125,4,12,14
16/04/2019,146.891602,-43.411133,4139.85,420.26, TAS,1146.310059,10.90253601,10.22012634,5.7165098,14.8232002,14.1869001,2557.639893,0.353023,18.7576008,14.1645002,10.4694996,8.2160196,74.70844405,79.97357678,176.8066938,39.7402992,0.934492,156.2350006,4.39209,0.439209,0.314352449,-1.1898197,105.1455765,105.3499985,105,0.160548,-0.2464641,-0.4505849,50.78460594,65.04150731,27.64745096,Production native forests,Eucalypt Tall Open,11,311.3125,288.25,0.125,4,12,14
24/04/2019,146.891602,-43.411133,432.885,69.59, TAS,1146.310059,10.90253601,10.22012634,5.7165098,14.8232002,14.1869001,2557.639893,0.353023,18.7576008,14.1645002,10.4694996,8.2160196,74.70844405,79.97357678,176.8066938,39.7402992,0.934492,156.2350006,4.39209,0.439209,0.314352449,-1.1898197,105.1455765,105.3499985,105,0.160548,-0.2464641,-0.4505849,50.78460594,65.04150731,27.64745096,Production native forests,Eucalypt Tall Open,33,318.3125,294.625,0.109375,4,12,14
16/04/2019,146.888672,-43.381836,4489.505,661.99, TAS,1135.609985,10.90253601,10.22012634,5.7165098,14.8232002,14.8224001,2557.639893,0.347391,18.6424007,13.1202002,10.1406002,8.3884001,74.70844405,79.97357678,176.8066938,172.5279999,2.6790299,128.0590057,4.213711925,0.438966,0.331652233,-1.1898197,105.338623,105.3499985,105.3158646,0.1634848,0.1603032,0.1561405,62.44348602,76.61240345,32.76836653,Production native forests,Hardwood plantation,11,311.3125,288.25,0.125,4,14,14
16/04/2019,146.915039,-43.381836,962.5,384.39, TAS,1085.920044,10.90253601,10.22012634,5.7165098,14.8232002,14.7679005,2557.639893,0.343132,19.1700993,12.8253002,9.4954004,7.6712999,74.70844405,79.97357678,176.8066938,120.4670029,2.0618701,237.6820068,4.77424,0.477424,0.35717402,-1.1898197,104.8746719,105.130249,104.4937592,0.1859015,-0.3174507,-0.5697646,63.04503436,76.95078436,33.13227915,Plantation forests,Non-forest,11,311.3125,288.25,0.125,4,18,13
16/04/2019,146.979492,-43.265625,665.175,148.555, TAS,1059.01001,11.11737976,10.07481384,5.3822899,15.1731005,14.6843996,2632.290039,0.307375,17.4514008,15.1006002,9.1280699,7.12712,73.06867509,84.09059228,176.8066938,280.7919922,2.01524,93.6365967,3.70987,0.370987,0.331231653,-1.1898197,105.4063873,105.6251297,105.2751312,-0.8543781,-0.8546594,-0.85484,113.1722629,125.6339713,55.67783701,Production native forests,Eucalypt Tall Open,11,311.3125,288.25,0.125,4,12,14
16/04/2019,146.953125,-43.264648,1408.19,275.6, TAS,1059.01001,10.95360158,9.905650494,5.2916899,46.8123016,14.7286997,2626.810059,0.318693,17.3050995,13.4017,9.3299303,7.31181,73.23582172,84.36743278,176.8066938,234.6779938,3.3719001,259.2160034,3.72293,0.372293,0.312305914,-1.1898197,105.0560684,105.137413,105.0154037,0.1640435,0.1632639,0.1626307,112.3308998,125.1506116,55.13819871,Production native forests,Eucalypt Tall Open,11,311.3125,288.25,0.125,4,12,14
2/04/2019,146.875,-43.263672,2961.895,399.28, TAS,1127.040039,9.822457886,8.737313843,4.6659498,265.3299866,14.6423998,2588.969971,0.342449,17.5851002,12.4750004,7.8362398,5.3910198,74.39022974,86.27944804,176.8066938,284.3330078,2.78391,162.3710022,4.20778,0.420778,0.310893462,-1.1898197,103.8494949,105.6609573,101.9000015,0.1829234,0.1663828,0.1558916,109.013134,122.910178,53.16987383,Other minimal use,Eucalypt Tall Open,11,311.3125,288.25,0.125,4,12,12
2/04/2019,146.901367,-43.263672,1377.91,241.01, TAS,1059.51001,9.822457886,8.737313843,4.6659498,265.3299866,14.6543999,2588.969971,0.33693,17.9473,12.7756996,8.6599102,5.5046701,74.39022974,86.27944804,176.8066938,335.1199951,3.0892799,177.4989929,3.84196,0.384196,0.313178247,-1.1898197,105.4773636,105.5875244,105.2570419,0.1616734,0.1428755,0.1306372,110.2689647,123.8004274,53.89455651,Production native forests,Non-forest,11,311.3125,288.25,0.125,4,18,14
16/04/2019,146.950195,-43.235352,622.94,101.945, TAS,1059.01001,9.758795768,8.902577722,4.0861602,11.1931,13.3430004,2652.919922,0.316187,16.8188,13.8002996,8.3571596,6.12181,72.64362418,88.17161429,176.8066938,312.70401,1.7640001,175.8809967,2.742920947,0.312366,0.241284361,-1.1462954,103.3547897,107.6864929,97.0651855,-0.8634654,-0.8712688,-0.8867738,124.2777473,136.9643415,60.41794353,Production native forests,Eucalypt Tall Open,11,311.3125,288.25,0.125,4,12,14
16/04/2019,146.975586,-43.235352,233.795,60.405, TAS,1059.01001,10.03534851,9.181845093,4.2490201,9.5720596,13.8374004,2666.449951,0.306301,18.8579998,16.8696995,8.4510098,4.4040298,72.12768021,87.68949048,176.8066938,242.4019928,3.8113599,55.462101,3.393439737,0.37065,0.318614659,-1.1462954,105.5236511,106.4369049,105.0013428,0.166593,0.1202873,0.0332907,125.6380976,137.9490062,61.19906545,Production native forests,Eucalypt Tall Open,11,311.3125,288.25,0.125,4,12,14
4/04/2019,146.790039,-43.203125,6257.5,668.075, TAS,1180.52002,8.091989136,7.268954468,3.2658801,14.7937002,14.1935997,2567.590088,0.349399,16.4983006,13.7686005,9.30091,6.77634,76.03194439,90.06807373,176.8066938,567.723999,3.1587,253.4649963,3.06455,0.306455,0.264831288,-1.1462954,105.0003433,105.0010223,105,0.2307524,0.1751971,0.1408287,127.9082909,142.9431917,60.78948985,Other minimal use,Eucalypt Tall Open,11,311.3125,288.25,0.125,4,12,12
7/05/2019,147.751953,-43.19043,538.075,37.65, TAS,645.7769775,14.23723755,13.91895447,9.3255901,321.0280151,14.6184998,2913.780029,0.258841462,21.3761005,18.4127007,14.1315002,10.7341995,67.57652473,70.13009717,176.8066938,92.5804977,1.92365,189.272995,3.009498786,0.348487,0.268004901,-1.2039052,102.9070053,103.6607437,101.3995285,0.1838356,0.1742864,0.1658552,179.3817592,182.2353167,85.02501097,Nature conservation,Eucalypt Medium Woodland,9,311.3125,288.25,0.125,5,10,10
8/05/2019,147.751953,-43.19043,608.775,172.675, TAS,645.7769775,14.23723755,13.91895447,9.3255901,321.0280151,14.6184998,2913.780029,0.258841462,21.3761005,18.4127007,14.1315002,10.7341995,67.57652473,70.13009717,176.8066938,92.5804977,1.92365,189.272995,3.009498786,0.348487,0.268004901,-1.2039052,102.9070053,103.6607437,101.3995285,0.1838356,0.1742864,0.1658552,179.3817592,182.2353167,85.02501097,Nature conservation,Eucalypt Medium Woodland,26,289.1875,280,0.125,5,10,10
8/05/2019,147.77832,-43.19043,206.77,80.97, TAS,645.7769775,14.23723755,13.91895447,9.3255901,321.0280151,14.9572001,2913.780029,0.258841462,21.8421993,17.6807995,13.8849001,9.7351599,67.57652473,70.13009717,176.8066938,216.1399994,4.72791,263.3240051,3.340613221,0.339939,0.281107835,-1.2039052,98.699707,103.6828766,92.4915314,0.3820327,0.3031437,0.232242,179.631567,182.4048759,84.58690146,Grazing native vegetation,Non-forest,9,311.3125,288.25,0.125,5,18,3
4/04/2019,146.787109,-43.173828,4422.78,662.97, TAS,1175.25,8.091989136,7.268954468,3.2658801,14.7937002,14.1926003,2567.590088,0.34499,17.5655003,15.6754999,8.9463701,7.00564,76.03194439,90.06807373,176.8066938,298.7170105,4.4229498,144.6080017,3.11225,0.311225,0.275457934,-1.1462954,105.0032043,105.2679596,104.7416534,-0.6210186,-0.6235811,-0.6261753,138.8143305,153.8790883,65.49529059,Production native forests,Eucalypt Tall Open,11,311.3125,288.25,0.125,4,12,14
8/05/2019,147.774414,-43.161133,187.56,56.32, TAS,645.7769775,14.15191326,13.84273725,9.2104197,272.9859924,14.4981003,2919.530029,0.258841462,22.3374996,16.5930996,13.9511995,10.3353004,67.28169744,70.24106908,176.8066938,163.1970062,1.2116801,246.5310059,3.49156,0.349156,0.307108523,-1.2039052,105.9418259,107.2862701,104.018013,0.2108553,0.1591011,0.1218716,193.491941,195.5959986,90.74495839,Production native forests,Non-forest,9,311.3125,288.25,0.125,5,18,14
7/05/2019,147.748047,-43.160156,38.67,15.12, TAS,645.7769775,13.53473053,12.15196228,2.757211622,219.7945616,14.3232002,3784.435279,0.258841462,21.7847004,15.9187002,14.5235004,10.9177999,72.70563076,77.51852758,176.8066938,157.9389954,1.31473,241.2180023,2.620023913,0.359856,0.281177437,-1.2737448,94.9030075,100.8618698,89.5544128,0.3730364,0.2136495,0.1280638,193.8898834,196.0480795,91.51246413,Production native forests,Eucalypt Tall Open,9,311.3125,288.25,0.125,5,12,14
8/05/2019,147.748047,-43.160156,260.815,97.07, TAS,645.7769775,13.68340454,13.28047791,2.757211622,219.7945616,14.3232002,3784.435279,0.258841462,21.7847004,15.9187002,14.5235004,10.9177999,70.35971836,76.61654772,176.8066938,157.9389954,1.31473,241.2180023,2.620023913,0.359856,0.281177437,-1.2737448,94.9030075,100.8618698,89.5544128,0.3730364,0.2136495,0.1280638,193.8898834,196.0480795,91.51246413,Production native forests,Eucalypt Tall Open,3,291.3125,279.9375,0.125,5,12,14
27/05/2019,147.844727,-43.103516,23.47,11.87, TAS,643.9940186,13.88355275,13.59274333,8.8466902,174.1210022,14.6817999,2958.23999,0.258841462,20.9067993,17.2348995,14.1463003,9.4923801,66.21828297,70.19543513,176.8066938,181.7920074,3.7616899,63.3263016,2.8473,0.28473,0.272699656,-1.2039052,104.775528,105,104.5510483,-0.981067,-0.9811189,-0.9811553,218.954689,219.5688898,99.96103826,Plantation forests,Hardwood plantation,9,311.3125,288.25,0.125,5,14,13
27/03/2020,146.958984,-43.088867,170.89,57.835, TAS,1004.229981,10.56269226,9.045126343,3.3733799,314.8609924,14.9208002,2708.679932,0.283769,15.3816004,13.8802004,7.60393,6.1010699,71.9612341,88.24698509,176.8066938,421.553009,3.54704,119.7929993,3.19038,0.319038,0.26610871,-1.1462954,104.3889999,105.0793076,103.7251205,0.1730405,0.1637352,0.1561639,185.4500545,197.0960146,87.63803571,Production native forests,Eucalypt Tall Open,7,311.3125,288.25,0.125,3,12,14
27/03/2020,146.985352,-43.088867,39.58,27.635, TAS,1004.229981,10.56269226,9.045126343,3.3733799,314.8609924,14.2952003,2708.679932,0.272339,18.1690998,15.0122995,8.0767698,5.9291201,71.9612341,88.24698509,176.8066938,249.0359955,5.5440698,102.5250015,3.40881,0.340881,0.285801298,-1.1462954,89.0982819,93.61026,83.7073364,0.3148179,0.2341941,0.187039,187.673877,198.8027313,88.8964685,Intensive horticulture and animal production,Non-forest,7,311.3125,288.25,0.125,3,18,4
16/04/2019,146.851562,-43.057617,92.31,26.575, TAS,1074.439941,8.771946667,7.473338088,2.8882799,337.4769897,13.1415997,2612.5,0.321295,17.2035999,15.5672998,8.48627,8.2681503,75.86101823,91.23778118,4.6192198,247.6779938,3.2205501,320.7850037,2.045768441,0.262905,0.195339619,-1.1462954,87.1143265,107.4468079,73.7771759,-0.0887665,-0.1454742,-0.2250635,188.634931,202.3036432,87.87177431,Production native forests,Eucalypt Tall Open,11,311.3125,288.25,0.125,4,12,14
26/07/2019,147.654297,-43.041016,42.075,9.865, TAS,625.8530273,16.00409851,14.83594666,2.757211622,219.7945616,14.0012999,3784.435279,0.258841462,22.8584995,15.7075005,12.7910995,9.19489,59.14114627,79.43228111,176.8066938,107.052002,1.89334,339.480011,2.62183928,0.354144,0.284354072,-1.2737448,100.8634949,103.9435806,98.3244629,0.1734227,0.1380417,0.1090548,251.8314421,251.4885792,119.6444275,Grazing native vegetation,Eucalypt Medium Woodland,2,311.3125,288.25,0.125,7,10,3
27/07/2019,147.654297,-43.041016,8.055,8.055, TAS,625.8530273,16.0053406,15.01863553,2.757211622,219.7945616,14.0012999,3784.435279,0.258841462,22.8584995,15.7075005,12.7910995,9.19489,54.61750703,73.28976507,176.8066938,107.052002,1.89334,339.480011,2.62183928,0.354144,0.284354072,-1.2737448,100.8634949,103.9435806,98.3244629,0.1734227,0.1380417,0.1090548,251.8314421,251.4885792,119.6444275,Grazing native vegetation,Eucalypt Medium Woodland,5,285.875,276.25,0.125,7,10,3
23/10/2019,146.952148,-43.029297,81.95,43.13, TAS,1004.229981,10.2443906,8.023559662,3.01719,70.4245987,13.1366997,2742.459961,0.283654,21.4864006,17.5023003,8.5533504,7.7223902,72.43543545,87.79941483,176.8066938,99.5808029,3.9996901,111.2409973,3.140912244,0.382992,0.315506374,-1.1462954,64.4178619,69.5874405,56.6961632,0.6303181,0.5339384,0.4758768,209.4730162,220.8961198,98.22407327,Rural residential and farm infrastructure,Non-forest,6.5,311.3125,288.25,0.125,10,18,15
27/03/2020,146.919922,-42.970703,4276.62,828.88, TAS,986.4799805,9.590036011,7.549032593,2.89853,321.0369873,13.6367998,2701.52002,0.29278,15.8688002,14.7966995,6.3887401,3.75353,74.32995791,89.65970959,176.8066938,382.4289856,7.48564,156.1080017,3.331556996,0.353079,0.292737458,-1.1462954,107.0229263,115.9120789,100.1098557,0.7705926,0.5297617,0.0755741,230.1519275,241.9811197,106.9786293,Production native forests,Eucalypt Tall Open,7,311.3125,288.25,0.125,3,12,14
28/03/2020,146.919922,-42.970703,14.78,14.78, TAS,986.4799805,9.590036011,7.549032593,2.89853,321.0369873,13.6367998,2701.52002,0.29278,15.8688002,14.7966995,6.3887401,3.75353,74.32995791,89.65970959,176.8066938,382.4289856,7.48564,156.1080017,3.331556996,0.353079,0.292737458,-1.1462954,107.0229263,115.9120789,100.1098557,0.7705926,0.5297617,0.0755741,230.1519275,241.9811197,106.9786293,Production native forests,Eucalypt Tall Open,38,371.1875,286.5625,0.21875,3,12,14
15/04/2019,146.868164,-42.969727,6930.065,841.35, TAS,1058.569946,9.590036011,7.549032593,2.89853,321.0369873,13.8753004,2701.52002,0.310025,17.7464008,16.3731995,10.7729998,6.4351501,74.32995791,89.65970959,176.8066938,485.0299988,9.9629898,215.7969971,2.955505591,0.332411,0.236062243,-1.1462954,129.6640625,136.6843719,123.8434143,0.0894321,0.0727718,0.0621693,224.888246,237.9303534,103.9695502,Nature conservation,Eucalypt Medium Woodland,11,311.3125,288.25,0.125,4,10,10
27/03/2020,146.738281,-42.967773,1370.71,213.155, TAS,1139.410034,6.912301636,5.901376343,2.83725,337.2319946,15.0180998,2590.659912,0.348284,16.677,12.0530005,11.0166998,6.6707902,78.55049931,93.5538306,176.8066938,337.1480103,5.0220799,111.3600006,3.773,0.3773,0.304750181,-1.2575544,105.0357285,105.0535965,105,0.163448,0.0131035,-0.063603,211.4037362,227.5036769,96.28851761,Production native forests,Eucalypt Tall Open,7,311.3125,288.25,0.125,3,12,14
27/03/2020,146.916016,-42.941406,869.285,201.02, TAS,986.4799805,8.529489136,6.505673218,2.7780499,323.0820007,14.1539001,2746.75,0.294251,13.6620998,12.2455997,5.8380899,2.8846099,74.25305048,90.37646649,176.8066938,728.9140015,3.58986,177.3829956,3.65466,0.365466,0.300722347,-1.1462954,104.7930679,106.2698975,103.303009,0.2566115,0.2125972,0.1422435,241.6015087,253.3817341,111.9829452,Production native forests,Eucalypt Tall Open,7,311.3125,288.25,0.125,3,12,14
16/03/2020,146.787109,-42.939453,2694.435,429.635, TAS,1139.410034,7.465036011,5.956063843,2.88853,314.8999939,14.6392002,2692.27002,0.334423,17.3267002,13.7445002,11.8514004,4.6833701,76.20102457,92.28709244,176.8066938,315.1170044,6.32305,185.3589935,3.76294,0.376294,0.309111488,-1.1462954,103.8989944,105,102.1089325,0.1951813,0.1749774,0.1613084,227.4767266,242.4086915,103.9501049,Production native forests,Rainforest,7,311.3125,288.25,0.125,3,21,14
16/03/2020,146.8125,-42.939453,66.75,26.61, TAS,1058.569946,7.465036011,5.956063843,2.88853,314.8999939,14.0872002,2692.27002,0.327174,17.4440994,13.6864004,11.9959002,6.22962,76.20102457,92.28709244,176.8066938,394.2980042,7.5008001,194.1300049,3.74976,0.374976,0.265616517,-1.1462954,104.1894684,104.8379059,102.9308929,0.1880009,0.0074372,-0.3495528,230.4148429,244.7241571,105.601204,Nature conservation,Eucalypt Tall Open,7,311.3125,288.25,0.125,3,12,10
16/03/2020,146.783203,-42.910156,1916.37,443.43, TAS,1135.170044,7.465036011,5.956063843,2.88853,314.8999939,14.8112001,2692.27002,0.335268,16.1263008,12.4087,10.4601002,4.60848,76.20102457,92.28709244,176.8066938,721.0159912,5.6345701,204.576004,4.02373,0.402373,0.256822057,-1.1462954,105.1854324,105.3390808,105,0.1615026,0.1611038,0.1607321,238.08356,253.0984721,108.4897312,Grazing native vegetation,Eucalypt Tall Open,7,311.3125,288.25,0.125,3,12,3
16/03/2020,146.757812,-42.90918,1116.875,209.98, TAS,1133.420044,7.465036011,5.956063843,2.88853,314.8999939,15.3374996,2692.27002,0.342677,16.5163002,12.7349005,11.0654001,5.0541,76.20102457,92.28709244,176.8066938,531.632019,7.44028,219.3439941,4.18532,0.418532,0.278753471,-1.1462954,105.1097107,105.1645584,105,0.1631062,0.1066277,0.0774456,235.352438,251.0148399,106.9093207,Production native forests,Eucalypt Tall Open,7,311.3125,288.25,0.125,3,12,14
28/03/2020,146.780273,-42.880859,927.725,569.155, TAS,1107.209961,7.465036011,5.956063843,2.88853,314.8999939,14.4090996,2692.27002,0.334576,14.9630003,11.6064997,8.2950497,5.2164698,76.20102457,92.28709244,176.8066938,712.59198,1.76231,128.4550018,3.28669,0.328669,0.236090882,-1.1462954,101.779129,104.5401154,100.3541336,0.2120275,0.1838453,0.1668577,248.7672782,263.8468469,113.0729444,Production native forests,Eucalypt Tall Open,7,311.3125,288.25,0.125,3,12,14
28/03/2020,146.750977,-42.851562,584.505,303.875, TAS,1107.209961,7.084855474,5.818953869,2.9400101,318.8049927,13.7264996,2692.139893,0.339497,13.3569002,10.5855999,8.2744703,4.9614601,76.95882845,92.81874795,176.8066938,899.9509888,2.8664501,163.9559937,3.21546,0.321546,0.232011027,-1.1462954,102.8790207,104.471283,101.4984283,0.1692603,0.1613619,0.1566195,255.877365,271.7499668,115.6534451,Other minimal use,Eucalypt Low Woodland,7,311.3125,288.25,0.125,3,5,12
28/03/2020,146.777344,-42.851562,534.225,274.085, TAS,1107.209961,7.426660108,5.982005953,2.89679,315.7479858,13.993,2712.459961,0.332346,13.8613997,9.79603,8.7181396,5.2943201,76.05248084,92.29980021,176.8066938,808.3720093,2.7699101,131.0070038,3.06097,0.306097,0.217488917,-1.1462954,104.1796951,104.4391403,103.9063873,0.1900866,0.1717424,0.1492519,259.4150776,274.5649188,117.6363532,Production native forests,Eucalypt Tall Open,7,311.3125,288.25,0.125,3,12,14
29/10/2019,147.006836,-42.826172,1477.215,542.58, TAS,898.4169922,8.933786011,6.688095093,2.8076899,315.519989,13.5689001,2841.76001,0.259755,19.1016006,15.8283997,6.6960001,5.3704901,71.14705398,88.34068589,176.8066938,423.3659973,3.2472501,46.5685005,2.721080801,0.42239,0.310794917,-1.1462954,59.4306068,75.495079,42.5459099,0.670389,0.4034092,0.086316,300.9828925,309.644232,139.7069391,Plantation forests,Eucalypt Medium Open,6.5,311.3125,288.25,0.125,10,9,13
29/10/2019,146.980469,-42.825195,2416.24,619.845, TAS,961.934021,8.933786011,6.688095093,2.8076899,315.519989,13.7635002,2841.76001,0.26921,18.2926006,14.8526001,6.4408202,4.9794698,71.14705398,88.34068589,176.8066938,426.553009,4.9157,31.4673004,2.918610791,0.382259,0.313685024,-1.1462954,94.7104568,102.3660202,86.3837814,0.2406167,0.1647652,0.0698707,297.7138575,307.1132,137.8286871,Other minimal use,Acacia,6.5,311.3125,288.25,0.125,10,0,12
30/10/2019,146.980469,-42.825195,28.54,16.635, TAS,961.934021,8.933786011,6.688095093,2.8076899,315.519989,13.7635002,2841.76001,0.26921,18.2926006,14.8526001,6.4408202,4.9794698,71.14705398,88.34068589,176.8066938,426.553009,4.9157,31.4673004,2.918610791,0.382259,0.313685024,-1.1462954,94.7104568,102.3660202,86.3837814,0.2406167,0.1647652,0.0698707,297.7138575,307.1132,137.8286871,Other minimal use,Acacia,20,315.4375,297.6875,0.101562,10,0,12
16/04/2019,146.566406,-42.819336,5580.3,564.96, TAS,1256.680054,6.271676636,5.522079468,3.13059,325.1220093,14.1265001,2622.889893,0.362475,14.4301004,11.4878998,8.9447298,7.06144,79.97804954,94.26586206,176.8066938,457.3510132,1.60062,174.3350067,2.97202,0.297202,0.268856235,-1.2575544,93.0619125,99.116066,87.8662872,0.2296886,0.1806247,0.1473302,241.8103765,262.957889,106.2368153,Nature conservation,Non-forest,11,311.3125,288.25,0.125,4,18,10
4/04/2019,146.592773,-42.819336,6421.495,674.92, TAS,1256.680054,6.271676636,5.522079468,3.13059,325.1220093,14.1817999,2622.889893,0.362475,13.2990999,11.0740004,8.0283403,4.8183098,79.97804954,94.26586206,176.8066938,478.3330078,3.54898,192.2980042,3.20779,0.320779,0.264091996,-1.2575544,102.5999069,105.3242188,97.3403091,0.1648945,0.163316,0.1613169,245.5265267,265.9233481,108.3181136,Production native forests,Eucalypt Tall Open,11,311.3125,288.25,0.125,4,12,14
13/06/2019,147.858398,-42.811523,352.965,39.99, TAS,575.3619995,14.09394226,13.36908468,2.757211622,219.7945616,14.6787996,3784.435279,0.258841462,24.0513,21.6770992,13.7147999,9.8844805,61.88337036,80.38855272,176.8066938,48.8442001,2.8201799,107.7509995,1.200095638,0.245614,0.189355727,-1.2039052,53.607029,56.9651871,51.4137535,-0.2467028,-0.3202473,-0.3841412,327.639915,322.7211645,145.9534877,Production native forests,Non-forest,5.5,311.3125,288.25,0.125,6,18,14
27/03/2020,146.744141,-42.792969,4326.985,874.275, TAS,1092.589966,6.731861914,5.70298729,2.98613,323.0639954,14.4230003,2704.52002,0.332953,13.1738005,10.5014,9.7351303,5.19803,77.77865944,93.25737795,176.8066938,457.4299927,4.1029701,201.0350037,3.64309,0.364309,0.27178425,-1.2575544,105,105,105,0.1663393,0.1647395,0.1632942,276.5967796,292.7063258,124.4614052,Other minimal use,Eucalypt Tall Open,7,311.3125,288.25,0.125,3,12,12
27/03/2020,146.770508,-42.792969,1432.84,384.235, TAS,1092.589966,7.367379761,6.022079468,2.90955,317.0570068,14.8656998,2743.649902,0.326198,12.9514999,9.5769701,9.6949902,5.40694,75.82302112,92.31943025,176.8066938,549.1350098,6.4334698,266.2080078,3.25171,0.325171,0.271486512,-1.1462954,105.4562454,105.6976166,105.1488419,0.2061106,0.1674554,0.1088577,280.4589258,295.7949283,126.6232054,Production native forests,Eucalypt Tall Open,7,311.3125,288.25,0.125,3,12,14
4/04/2019,146.71875,-42.791992,3850.57,457.53, TAS,1091.369995,6.529489136,5.601376343,3.01051,324.9769897,14.4635,2692.060059,0.339647,14.0466995,11.3803997,9.4619598,4.2737398,78.40140822,93.55605577,176.8066938,418.6239929,5.1238198,160.625,3.96177,0.396177,0.284223281,-1.2575544,105.0526428,105.1579208,105,0.1641143,0.1627427,0.1613795,273.2331615,290.0892596,122.5321929,Plantation forests,Other forest - unallocated type,11,311.3125,288.25,0.125,4,19,13
4/04/2019,146.615234,-42.791016,8750.255,944.47, TAS,1161.420044,6.271676636,5.522079468,3.13059,325.1220093,14.1406002,2622.889893,0.358388,12.0490999,11.4886999,9.0812597,4.6862202,79.97804954,94.26586206,176.8066938,603.5419922,6.6057901,265.0769958,2.94941,0.294941,0.244161911,-1.2575544,104.9364395,105.2493973,104.634697,0.167623,0.1614445,0.1566433,258.3832471,278.2845383,114.1740356,Nature conservation,Rainforest,11,311.3125,288.25,0.125,4,21,10
16/04/2019,146.538086,-42.790039,937.875,91.435, TAS,1237.680054,6.443551636,5.894345093,3.2836201,322.8070068,14.9870996,2535.899902,0.361659,13.8572998,10.9520998,10.7052002,8.3015299,80.7682594,93.37173186,176.8066938,417.5270081,3.1923299,240.8119965,3.3137,0.33137,0.297789715,-1.2575544,91.7418137,105.2160187,65.0094147,0.1673267,0.1624379,0.1595807,247.3697367,269.5467591,107.963441,Other minimal use,Eucalypt Tall Open,11,311.3125,288.25,0.125,4,12,12
16/04/2019,146.563477,-42.790039,1274.215,112.53, TAS,1237.680054,6.271676636,5.522079468,3.13059,325.1220093,14.6940002,2622.889893,0.358194,13.0384998,12.3018999,10.6622,6.1559901,79.97804954,94.26586206,176.8066938,426.9899902,3.8544099,317.5539856,3.19721,0.319721,0.293195006,-1.2575544,105.4548035,105.5450897,105.3491669,0.1640497,0.15974,0.1563047,251.1045448,272.5342116,110.0538345,Production native forests,Acacia,11,311.3125,288.25,0.125,4,0,14
4/04/2019,146.589844,-42.790039,5023.94,566.625, TAS,1237.680054,6.271676636,5.522079468,3.13059,325.1220093,14.4337997,2622.889893,0.358194,12.0347996,11.5705004,10.2503004,4.8165898,79.97804954,94.26586206,176.8066938,530.3510132,5.2319999,327.5100098,2.90606,0.290606,0.249830508,-1.2575544,105.3472672,105.3472672,105.3472672,0.1595867,0.1595154,0.1594694,254.9829146,275.6364983,112.2245803,Other minimal use,Eucalypt Tall Open,11,311.3125,288.25,0.125,4,12,12
27/03/2020,146.589844,-42.790039,267.29,58.59, TAS,1237.680054,6.271676636,5.522079468,3.13059,325.1220093,14.4337997,2622.889893,0.358194,12.0347996,11.5705004,10.2503004,4.8165898,79.97804954,94.26586206,176.8066938,530.3510132,5.2319999,327.5100098,2.90606,0.290606,0.249830508,-1.2575544,105.3472672,105.3472672,105.3472672,0.1595867,0.1595154,0.1594694,254.9829146,275.6364983,112.2245803,Other minimal use,Eucalypt Tall Open,49,302.625,287.4375,0.109375,3,12,12
